result_id,matrix,source_svg,row,column,paper_display,source_code_power_value,source_code_power_display,source_code_power_match,paper_equation_multiply_value,paper_equation_multiply_display,paper_equation_multiply_match,llm_regenerated,credit
COR-1164,all_3m_all,corr_avg_allsector.svg,NM,GM,0.56,0.5631787834002663,0.56,yes,0.5631787834002663,0.56,yes,no,author_data_deterministic_replay
COR-1165,all_3m_all,corr_avg_allsector.svg,NM,NM,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-1166,all_3m_all,corr_avg_allsector.svg,NM,SPS,-0.12,-0.12337739846617528,-0.12,yes,-0.12337739846617528,-0.12,yes,no,author_data_deterministic_replay
COR-1167,all_3m_all,corr_avg_allsector.svg,NM,PVS,0.66,0.6649796060680779,0.66,yes,0.6649796060680779,0.66,yes,no,author_data_deterministic_replay
COR-1168,all_3m_all,corr_avg_allsector.svg,NM,RAPS,0.65,0.6527770143032374,0.65,yes,0.6649796060680779,0.66,no,no,author_data_deterministic_replay
COR-1169,all_3m_all,corr_avg_allsector.svg,NM,EVC,0.04,0.035034057944838215,0.04,yes,0.035034057944838215,0.04,yes,no,author_data_deterministic_replay
COR-1170,all_3m_all,corr_avg_allsector.svg,NM,VEC,0.21,0.21176942684962832,0.21,yes,0.21176942684962832,0.21,yes,no,author_data_deterministic_replay
COR-1171,all_3m_all,corr_avg_allsector.svg,NM,PLF,0.79,0.7931527589526771,0.79,yes,0.7931527589526771,0.79,yes,no,author_data_deterministic_replay
COR-1172,all_3m_all,corr_avg_allsector.svg,NM,IQS,0.43,0.43413003428567853,0.43,yes,0.43413003428567853,0.43,yes,no,author_data_deterministic_replay
COR-1173,all_3m_all,corr_avg_allsector.svg,NM,Return,0.04,0.03516598634541054,0.04,yes,0.03516598634541054,0.04,yes,no,author_data_deterministic_replay
COR-1174,all_3m_all,corr_avg_allsector.svg,SPS,P/E,-0.36,-0.3646516697580842,-0.36,yes,-0.3646516697580842,-0.36,yes,no,author_data_deterministic_replay
COR-1175,all_3m_all,corr_avg_allsector.svg,SPS,P/B,-0.24,-0.24489680529095706,-0.24,yes,-0.24489680529095706,-0.24,yes,no,author_data_deterministic_replay
COR-1176,all_3m_all,corr_avg_allsector.svg,SPS,ROA,-0.00,-0.0035070966485474487,-0.00,yes,-0.0035070966485474487,-0.00,yes,no,author_data_deterministic_replay
COR-1177,all_3m_all,corr_avg_allsector.svg,SPS,ROE,0.14,0.13862847862995498,0.14,yes,0.13862847862995498,0.14,yes,no,author_data_deterministic_replay
COR-1178,all_3m_all,corr_avg_allsector.svg,SPS,FCF,0.61,0.6090176202943575,0.61,yes,0.6090176202943575,0.61,yes,no,author_data_deterministic_replay
COR-1179,all_3m_all,corr_avg_allsector.svg,SPS,P/CF,-0.28,-0.2801256146842592,-0.28,yes,-0.2801256146842592,-0.28,yes,no,author_data_deterministic_replay
COR-1180,all_3m_all,corr_avg_allsector.svg,SPS,EBITDA,-0.28,-0.27741480016773745,-0.28,yes,-0.27741480016773745,-0.28,yes,no,author_data_deterministic_replay
COR-1181,all_3m_all,corr_avg_allsector.svg,SPS,GM,-0.45,-0.44563450493082396,-0.45,yes,-0.44563450493082396,-0.45,yes,no,author_data_deterministic_replay
COR-1182,all_3m_all,corr_avg_allsector.svg,SPS,NM,-0.12,-0.12337739846617528,-0.12,yes,-0.12337739846617528,-0.12,yes,no,author_data_deterministic_replay
COR-1183,all_3m_all,corr_avg_allsector.svg,SPS,SPS,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-1184,all_3m_all,corr_avg_allsector.svg,SPS,PVS,0.27,0.2657996039006831,0.27,yes,0.2657996039006831,0.27,yes,no,author_data_deterministic_replay
COR-1185,all_3m_all,corr_avg_allsector.svg,SPS,RAPS,0.31,0.31245749628166086,0.31,yes,0.2657996039006831,0.27,no,no,author_data_deterministic_replay
COR-1186,all_3m_all,corr_avg_allsector.svg,SPS,EVC,0.33,0.33239910225864566,0.33,yes,0.33239910225864566,0.33,yes,no,author_data_deterministic_replay
COR-1187,all_3m_all,corr_avg_allsector.svg,SPS,VEC,-0.16,-0.15936715202706417,-0.16,yes,-0.15936715202706417,-0.16,yes,no,author_data_deterministic_replay
COR-1188,all_3m_all,corr_avg_allsector.svg,SPS,PLF,0.05,0.05027178821094095,0.05,yes,0.05027178821094095,0.05,yes,no,author_data_deterministic_replay
COR-1189,all_3m_all,corr_avg_allsector.svg,SPS,IQS,0.44,0.44213369058706564,0.44,yes,0.44213369058706564,0.44,yes,no,author_data_deterministic_replay
COR-1190,all_3m_all,corr_avg_allsector.svg,SPS,Return,-0.10,-0.09894630042923847,-0.10,yes,-0.09894630042923847,-0.10,yes,no,author_data_deterministic_replay
COR-1191,all_3m_all,corr_avg_allsector.svg,PVS,P/E,-0.62,-0.6193135325556888,-0.62,yes,-0.6193135325556888,-0.62,yes,no,author_data_deterministic_replay
COR-1192,all_3m_all,corr_avg_allsector.svg,PVS,P/B,0.14,0.1399210628403242,0.14,yes,0.1399210628403242,0.14,yes,no,author_data_deterministic_replay
COR-1193,all_3m_all,corr_avg_allsector.svg,PVS,ROA,0.75,0.7547011272025367,0.75,yes,0.7547011272025367,0.75,yes,no,author_data_deterministic_replay
COR-1194,all_3m_all,corr_avg_allsector.svg,PVS,ROE,0.90,0.9029046236192669,0.90,yes,0.9029046236192669,0.90,yes,no,author_data_deterministic_replay
COR-1195,all_3m_all,corr_avg_allsector.svg,PVS,FCF,0.49,0.4917678248619071,0.49,yes,0.4917678248619071,0.49,yes,no,author_data_deterministic_replay
COR-1196,all_3m_all,corr_avg_allsector.svg,PVS,P/CF,-0.06,-0.06409050288279261,-0.06,yes,-0.06409050288279261,-0.06,yes,no,author_data_deterministic_replay
COR-1197,all_3m_all,corr_avg_allsector.svg,PVS,EBITDA,-0.15,-0.1518857123112756,-0.15,yes,-0.1518857123112756,-0.15,yes,no,author_data_deterministic_replay
COR-1198,all_3m_all,corr_avg_allsector.svg,PVS,GM,0.19,0.1863127425558615,0.19,yes,0.1863127425558615,0.19,yes,no,author_data_deterministic_replay
COR-1199,all_3m_all,corr_avg_allsector.svg,PVS,NM,0.66,0.6649796060680779,0.66,yes,0.6649796060680779,0.66,yes,no,author_data_deterministic_replay
COR-1200,all_3m_all,corr_avg_allsector.svg,PVS,SPS,0.27,0.2657996039006831,0.27,yes,0.2657996039006831,0.27,yes,no,author_data_deterministic_replay
COR-1201,all_3m_all,corr_avg_allsector.svg,PVS,PVS,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-1202,all_3m_all,corr_avg_allsector.svg,PVS,RAPS,0.96,0.9635587057823906,0.96,yes,1.0,1.00,no,no,author_data_deterministic_replay
COR-1203,all_3m_all,corr_avg_allsector.svg,PVS,EVC,0.26,0.25895267696859947,0.26,yes,0.25895267696859947,0.26,yes,no,author_data_deterministic_replay
COR-1204,all_3m_all,corr_avg_allsector.svg,PVS,VEC,0.16,0.1602710186286043,0.16,yes,0.1602710186286043,0.16,yes,no,author_data_deterministic_replay
COR-1205,all_3m_all,corr_avg_allsector.svg,PVS,PLF,0.88,0.8818910993876322,0.88,yes,0.8818910993876322,0.88,yes,no,author_data_deterministic_replay
COR-1206,all_3m_all,corr_avg_allsector.svg,PVS,IQS,0.70,0.6986763183809243,0.70,yes,0.6986763183809243,0.70,yes,no,author_data_deterministic_replay
COR-1207,all_3m_all,corr_avg_allsector.svg,PVS,Return,0.00,0.0015375940971464213,0.00,yes,0.0015375940971464213,0.00,yes,no,author_data_deterministic_replay
COR-1208,all_3m_all,corr_avg_allsector.svg,RAPS,P/E,-0.65,-0.6504250764477963,-0.65,yes,-0.6193135325556888,-0.62,no,no,author_data_deterministic_replay
COR-1209,all_3m_all,corr_avg_allsector.svg,RAPS,P/B,0.04,0.04129751581962874,0.04,yes,0.1399210628403242,0.14,no,no,author_data_deterministic_replay
COR-1210,all_3m_all,corr_avg_allsector.svg,RAPS,ROA,0.72,0.7228773270049584,0.72,yes,0.7547011272025367,0.75,no,no,author_data_deterministic_replay
COR-1211,all_3m_all,corr_avg_allsector.svg,RAPS,ROE,0.86,0.8561226557187037,0.86,yes,0.9029046236192669,0.90,no,no,author_data_deterministic_replay
COR-1212,all_3m_all,corr_avg_allsector.svg,RAPS,FCF,0.50,0.5045444622268572,0.50,yes,0.4917678248619071,0.49,no,no,author_data_deterministic_replay
COR-1213,all_3m_all,corr_avg_allsector.svg,RAPS,P/CF,-0.15,-0.15181739224669358,-0.15,yes,-0.06409050288279261,-0.06,no,no,author_data_deterministic_replay
COR-1214,all_3m_all,corr_avg_allsector.svg,RAPS,EBITDA,-0.22,-0.21933018066338003,-0.22,yes,-0.1518857123112756,-0.15,no,no,author_data_deterministic_replay
COR-1215,all_3m_all,corr_avg_allsector.svg,RAPS,GM,0.12,0.12103723993221391,0.12,yes,0.1863127425558615,0.19,no,no,author_data_deterministic_replay
COR-1216,all_3m_all,corr_avg_allsector.svg,RAPS,NM,0.65,0.6527770143032374,0.65,yes,0.6649796060680779,0.66,no,no,author_data_deterministic_replay
COR-1217,all_3m_all,corr_avg_allsector.svg,RAPS,SPS,0.31,0.31245749628166086,0.31,yes,0.2657996039006831,0.27,no,no,author_data_deterministic_replay
COR-1218,all_3m_all,corr_avg_allsector.svg,RAPS,PVS,0.96,0.9635587057823906,0.96,yes,1.0,1.00,no,no,author_data_deterministic_replay
COR-1219,all_3m_all,corr_avg_allsector.svg,RAPS,RAPS,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-1220,all_3m_all,corr_avg_allsector.svg,RAPS,EVC,0.36,0.3592418200465205,0.36,yes,0.25895267696859947,0.26,no,no,author_data_deterministic_replay
COR-1221,all_3m_all,corr_avg_allsector.svg,RAPS,VEC,0.10,0.09741498863688121,0.10,yes,0.1602710186286043,0.16,no,no,author_data_deterministic_replay
COR-1222,all_3m_all,corr_avg_allsector.svg,RAPS,PLF,0.82,0.8228005258289108,0.82,yes,0.8818910993876322,0.88,no,no,author_data_deterministic_replay
COR-1223,all_3m_all,corr_avg_allsector.svg,RAPS,IQS,0.76,0.7568104110354966,0.76,yes,0.6986763183809243,0.70,no,no,author_data_deterministic_replay
COR-1224,all_3m_all,corr_avg_allsector.svg,RAPS,Return,-0.03,-0.028011226478658228,-0.03,yes,0.0015375940971464213,0.00,no,no,author_data_deterministic_replay
COR-1225,all_3m_all,corr_avg_allsector.svg,EVC,P/E,-0.23,-0.23026767330130404,-0.23,yes,-0.23026767330130404,-0.23,yes,no,author_data_deterministic_replay
COR-1226,all_3m_all,corr_avg_allsector.svg,EVC,P/B,-0.28,-0.27912986937517764,-0.28,yes,-0.27912986937517764,-0.28,yes,no,author_data_deterministic_replay
COR-1227,all_3m_all,corr_avg_allsector.svg,EVC,ROA,-0.03,-0.03244260721931056,-0.03,yes,-0.03244260721931056,-0.03,yes,no,author_data_deterministic_replay
COR-1228,all_3m_all,corr_avg_allsector.svg,EVC,ROE,0.10,0.09771496869056351,0.10,yes,0.09771496869056351,0.10,yes,no,author_data_deterministic_replay
COR-1229,all_3m_all,corr_avg_allsector.svg,EVC,FCF,0.26,0.2625202408007426,0.26,yes,0.2625202408007426,0.26,yes,no,author_data_deterministic_replay
COR-1230,all_3m_all,corr_avg_allsector.svg,EVC,P/CF,-0.46,-0.45984350778770205,-0.46,yes,-0.45984350778770205,-0.46,yes,no,author_data_deterministic_replay
COR-1231,all_3m_all,corr_avg_allsector.svg,EVC,EBITDA,-0.41,-0.4134965894937876,-0.41,yes,-0.4134965894937876,-0.41,yes,no,author_data_deterministic_replay
COR-1232,all_3m_all,corr_avg_allsector.svg,EVC,GM,-0.20,-0.20400999514691956,-0.20,yes,-0.20400999514691956,-0.20,yes,no,author_data_deterministic_replay
COR-1233,all_3m_all,corr_avg_allsector.svg,EVC,NM,0.04,0.035034057944838215,0.04,yes,0.035034057944838215,0.04,yes,no,author_data_deterministic_replay
COR-1234,all_3m_all,corr_avg_allsector.svg,EVC,SPS,0.33,0.33239910225864566,0.33,yes,0.33239910225864566,0.33,yes,no,author_data_deterministic_replay
COR-1235,all_3m_all,corr_avg_allsector.svg,EVC,PVS,0.26,0.25895267696859947,0.26,yes,0.25895267696859947,0.26,yes,no,author_data_deterministic_replay
COR-1236,all_3m_all,corr_avg_allsector.svg,EVC,RAPS,0.36,0.3592418200465205,0.36,yes,0.25895267696859947,0.26,no,no,author_data_deterministic_replay
COR-1237,all_3m_all,corr_avg_allsector.svg,EVC,EVC,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-1238,all_3m_all,corr_avg_allsector.svg,EVC,VEC,-0.03,-0.025195968645016803,-0.03,yes,-0.025195968645016803,-0.03,yes,no,author_data_deterministic_replay
COR-1239,all_3m_all,corr_avg_allsector.svg,EVC,PLF,0.07,0.06805463720475131,0.07,yes,0.06805463720475131,0.07,yes,no,author_data_deterministic_replay
COR-1240,all_3m_all,corr_avg_allsector.svg,EVC,IQS,0.50,0.4986783601299809,0.50,yes,0.4986783601299809,0.50,yes,no,author_data_deterministic_replay
COR-1241,all_3m_all,corr_avg_allsector.svg,EVC,Return,-0.14,-0.1410259631951174,-0.14,yes,-0.1410259631951174,-0.14,yes,no,author_data_deterministic_replay
COR-1242,all_3m_all,corr_avg_allsector.svg,VEC,P/E,0.53,0.528489466930733,0.53,yes,0.528489466930733,0.53,yes,no,author_data_deterministic_replay
COR-1243,all_3m_all,corr_avg_allsector.svg,VEC,P/B,0.52,0.5220618838433256,0.52,yes,0.5220618838433256,0.52,yes,no,author_data_deterministic_replay
COR-1244,all_3m_all,corr_avg_allsector.svg,VEC,ROA,0.29,0.28975010562124925,0.29,yes,0.28975010562124925,0.29,yes,no,author_data_deterministic_replay
COR-1245,all_3m_all,corr_avg_allsector.svg,VEC,ROE,0.40,0.39554333298257127,0.40,yes,0.39554333298257127,0.40,yes,no,author_data_deterministic_replay
COR-1246,all_3m_all,corr_avg_allsector.svg,VEC,FCF,0.18,0.17782691936190628,0.18,yes,0.17782691936190628,0.18,yes,no,author_data_deterministic_replay
COR-1247,all_3m_all,corr_avg_allsector.svg,VEC,P/CF,0.45,0.4458504591579513,0.45,yes,0.4458504591579513,0.45,yes,no,author_data_deterministic_replay
COR-1248,all_3m_all,corr_avg_allsector.svg,VEC,EBITDA,0.42,0.4244254439626265,0.42,yes,0.4244254439626265,0.42,yes,no,author_data_deterministic_replay
COR-1249,all_3m_all,corr_avg_allsector.svg,VEC,GM,0.47,0.4743509201220652,0.47,yes,0.4743509201220652,0.47,yes,no,author_data_deterministic_replay
COR-1250,all_3m_all,corr_avg_allsector.svg,VEC,NM,0.21,0.21176942684962832,0.21,yes,0.21176942684962832,0.21,yes,no,author_data_deterministic_replay
COR-1251,all_3m_all,corr_avg_allsector.svg,VEC,SPS,-0.16,-0.15936715202706417,-0.16,yes,-0.15936715202706417,-0.16,yes,no,author_data_deterministic_replay
COR-1252,all_3m_all,corr_avg_allsector.svg,VEC,PVS,0.16,0.1602710186286043,0.16,yes,0.1602710186286043,0.16,yes,no,author_data_deterministic_replay
COR-1253,all_3m_all,corr_avg_allsector.svg,VEC,RAPS,0.10,0.09741498863688121,0.10,yes,0.1602710186286043,0.16,no,no,author_data_deterministic_replay
COR-1254,all_3m_all,corr_avg_allsector.svg,VEC,EVC,-0.03,-0.025195968645016803,-0.03,yes,-0.025195968645016803,-0.03,yes,no,author_data_deterministic_replay
COR-1255,all_3m_all,corr_avg_allsector.svg,VEC,VEC,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-1256,all_3m_all,corr_avg_allsector.svg,VEC,PLF,0.21,0.20583421940007132,0.21,yes,0.20583421940007132,0.21,yes,no,author_data_deterministic_replay
COR-1257,all_3m_all,corr_avg_allsector.svg,VEC,IQS,-0.23,-0.23186809044634205,-0.23,yes,-0.23186809044634205,-0.23,yes,no,author_data_deterministic_replay
COR-1258,all_3m_all,corr_avg_allsector.svg,VEC,Return,0.09,0.08843443394077986,0.09,yes,0.08843443394077986,0.09,yes,no,author_data_deterministic_replay
COR-1259,all_3m_all,corr_avg_allsector.svg,PLF,P/E,-0.50,-0.49884955293548555,-0.50,yes,-0.49884955293548555,-0.50,yes,no,author_data_deterministic_replay
COR-1260,all_3m_all,corr_avg_allsector.svg,PLF,P/B,0.21,0.21000409920387492,0.21,yes,0.21000409920387492,0.21,yes,no,author_data_deterministic_replay
COR-1261,all_3m_all,corr_avg_allsector.svg,PLF,ROA,0.81,0.8120397230131818,0.81,yes,0.8120397230131818,0.81,yes,no,author_data_deterministic_replay
COR-1262,all_3m_all,corr_avg_allsector.svg,PLF,ROE,0.87,0.8675250389110255,0.87,yes,0.8675250389110255,0.87,yes,no,author_data_deterministic_replay
COR-1263,all_3m_all,corr_avg_allsector.svg,PLF,FCF,0.41,0.4103742840135761,0.41,yes,0.4103742840135761,0.41,yes,no,author_data_deterministic_replay
COR-1264,all_3m_all,corr_avg_allsector.svg,PLF,P/CF,0.10,0.09646950176611294,0.10,yes,0.09646950176611294,0.10,yes,no,author_data_deterministic_replay
COR-1265,all_3m_all,corr_avg_allsector.svg,PLF,EBITDA,0.01,0.014145394520887889,0.01,yes,0.014145394520887889,0.01,yes,no,author_data_deterministic_replay
COR-1266,all_3m_all,corr_avg_allsector.svg,PLF,GM,0.42,0.4222140726768429,0.42,yes,0.4222140726768429,0.42,yes,no,author_data_deterministic_replay
COR-1267,all_3m_all,corr_avg_allsector.svg,PLF,NM,0.79,0.7931527589526771,0.79,yes,0.7931527589526771,0.79,yes,no,author_data_deterministic_replay
COR-1268,all_3m_all,corr_avg_allsector.svg,PLF,SPS,0.05,0.05027178821094095,0.05,yes,0.05027178821094095,0.05,yes,no,author_data_deterministic_replay
COR-1269,all_3m_all,corr_avg_allsector.svg,PLF,PVS,0.88,0.8818910993876322,0.88,yes,0.8818910993876322,0.88,yes,no,author_data_deterministic_replay
COR-1270,all_3m_all,corr_avg_allsector.svg,PLF,RAPS,0.82,0.8228005258289108,0.82,yes,0.8818910993876322,0.88,no,no,author_data_deterministic_replay
COR-1271,all_3m_all,corr_avg_allsector.svg,PLF,EVC,0.07,0.06805463720475131,0.07,yes,0.06805463720475131,0.07,yes,no,author_data_deterministic_replay
COR-1272,all_3m_all,corr_avg_allsector.svg,PLF,VEC,0.21,0.20583421940007132,0.21,yes,0.20583421940007132,0.21,yes,no,author_data_deterministic_replay
COR-1273,all_3m_all,corr_avg_allsector.svg,PLF,PLF,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-1274,all_3m_all,corr_avg_allsector.svg,PLF,IQS,0.50,0.4973465115146794,0.50,yes,0.4973465115146794,0.50,yes,no,author_data_deterministic_replay
COR-1275,all_3m_all,corr_avg_allsector.svg,PLF,Return,0.05,0.04961450207237529,0.05,yes,0.04961450207237529,0.05,yes,no,author_data_deterministic_replay
COR-1276,all_3m_all,corr_avg_allsector.svg,IQS,P/E,-0.69,-0.6903679702972629,-0.69,yes,-0.6903679702972629,-0.69,yes,no,author_data_deterministic_replay
COR-1277,all_3m_all,corr_avg_allsector.svg,IQS,P/B,-0.03,-0.0315505199392501,-0.03,yes,-0.0315505199392501,-0.03,yes,no,author_data_deterministic_replay
COR-1278,all_3m_all,corr_avg_allsector.svg,IQS,ROA,0.47,0.46610853623868986,0.47,yes,0.46610853623868986,0.47,yes,no,author_data_deterministic_replay
COR-1279,all_3m_all,corr_avg_allsector.svg,IQS,ROE,0.49,0.4897951811581115,0.49,yes,0.4897951811581115,0.49,yes,no,author_data_deterministic_replay
COR-1280,all_3m_all,corr_avg_allsector.svg,IQS,FCF,0.44,0.4380792481337629,0.44,yes,0.4380792481337629,0.44,yes,no,author_data_deterministic_replay
COR-1281,all_3m_all,corr_avg_allsector.svg,IQS,P/CF,-0.31,-0.3052273487574387,-0.31,yes,-0.3052273487574387,-0.31,yes,no,author_data_deterministic_replay
COR-1282,all_3m_all,corr_avg_allsector.svg,IQS,EBITDA,-0.38,-0.380479151386269,-0.38,yes,-0.380479151386269,-0.38,yes,no,author_data_deterministic_replay
COR-1283,all_3m_all,corr_avg_allsector.svg,IQS,GM,-0.12,-0.11862012316458541,-0.12,yes,-0.11862012316458541,-0.12,yes,no,author_data_deterministic_replay
COR-1284,all_3m_all,corr_avg_allsector.svg,IQS,NM,0.43,0.43413003428567853,0.43,yes,0.43413003428567853,0.43,yes,no,author_data_deterministic_replay
COR-1285,all_3m_all,corr_avg_allsector.svg,IQS,SPS,0.44,0.44213369058706564,0.44,yes,0.44213369058706564,0.44,yes,no,author_data_deterministic_replay
COR-1286,all_3m_all,corr_avg_allsector.svg,IQS,PVS,0.70,0.6986763183809243,0.70,yes,0.6986763183809243,0.70,yes,no,author_data_deterministic_replay
COR-1287,all_3m_all,corr_avg_allsector.svg,IQS,RAPS,0.76,0.7568104110354966,0.76,yes,0.6986763183809243,0.70,no,no,author_data_deterministic_replay
COR-1288,all_3m_all,corr_avg_allsector.svg,IQS,EVC,0.50,0.4986783601299809,0.50,yes,0.4986783601299809,0.50,yes,no,author_data_deterministic_replay
COR-1289,all_3m_all,corr_avg_allsector.svg,IQS,VEC,-0.23,-0.23186809044634205,-0.23,yes,-0.23186809044634205,-0.23,yes,no,author_data_deterministic_replay
COR-1290,all_3m_all,corr_avg_allsector.svg,IQS,PLF,0.50,0.4973465115146794,0.50,yes,0.4973465115146794,0.50,yes,no,author_data_deterministic_replay
COR-1291,all_3m_all,corr_avg_allsector.svg,IQS,IQS,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-1292,all_3m_all,corr_avg_allsector.svg,IQS,Return,-0.06,-0.06344028433711478,-0.06,yes,-0.06344028433711478,-0.06,yes,no,author_data_deterministic_replay
COR-1293,all_3m_all,corr_avg_allsector.svg,Return,P/E,0.08,0.07530520221953829,0.08,yes,0.07530520221953829,0.08,yes,no,author_data_deterministic_replay
COR-1294,all_3m_all,corr_avg_allsector.svg,Return,P/B,0.11,0.10901290856576552,0.11,yes,0.10901290856576552,0.11,yes,no,author_data_deterministic_replay
COR-1295,all_3m_all,corr_avg_allsector.svg,Return,ROA,0.07,0.06693481637608391,0.07,yes,0.06693481637608391,0.07,yes,no,author_data_deterministic_replay
COR-1296,all_3m_all,corr_avg_allsector.svg,Return,ROE,0.05,0.047924562084091786,0.05,yes,0.047924562084091786,0.05,yes,no,author_data_deterministic_replay
COR-1297,all_3m_all,corr_avg_allsector.svg,Return,FCF,-0.01,-0.010691697463048272,-0.01,yes,-0.010691697463048272,-0.01,yes,no,author_data_deterministic_replay
COR-1298,all_3m_all,corr_avg_allsector.svg,Return,P/CF,0.13,0.1310535896304277,0.13,yes,0.1310535896304277,0.13,yes,no,author_data_deterministic_replay
COR-1299,all_3m_all,corr_avg_allsector.svg,Return,EBITDA,0.12,0.12120764744961986,0.12,yes,0.12120764744961986,0.12,yes,no,author_data_deterministic_replay
COR-1300,all_3m_all,corr_avg_allsector.svg,Return,GM,0.10,0.10464670673730073,0.10,yes,0.10464670673730073,0.10,yes,no,author_data_deterministic_replay
COR-1301,all_3m_all,corr_avg_allsector.svg,Return,NM,0.04,0.03516598634541054,0.04,yes,0.03516598634541054,0.04,yes,no,author_data_deterministic_replay
COR-1302,all_3m_all,corr_avg_allsector.svg,Return,SPS,-0.10,-0.09894630042923847,-0.10,yes,-0.09894630042923847,-0.10,yes,no,author_data_deterministic_replay
COR-1303,all_3m_all,corr_avg_allsector.svg,Return,PVS,0.00,0.0015375940971464213,0.00,yes,0.0015375940971464213,0.00,yes,no,author_data_deterministic_replay
